Chromosome,Start,Stop,Gene
chr1,223968347,223988428,TP53BP2
chr1,224215760,224216371,AC138393.1
chr1,224370968,224380859,DEGS1
chr1,224415156,224517841,NVL
chr1,224572851,224622001,WDR26
chr1,225117356,225586996,DNAH14
chr1,225600404,225602040,AC092811.1
chr1,226048424,226054448,TMEM63A
chr1,226124298,226129083,LEFTY2
chr1,226418865,226497198,LIN9
chr1,226580641,226595780,PARP1
chr1,226736501,226796915,C1orf95
chr1,226819391,226926864,ITPKB
chr1,227058273,227083806,PSEN2
chr1,227127995,227175050,ADCK3
chr1,227177567,227505826,CDC42BPA
chr1,227751244,227843529,ZNF678
chr1,227922697,227963582,SNAP47
chr1,228194783,228248168,WNT3A
chr1,228294381,228297013,MRPL55
chr1,228327929,228336656,GUK1
chr1,228362251,228363276,IBA57
chr1,228395861,228566575,OBSCN
chr1,229456763,229478735,CCSAP
chr1,229566996,229569845,ACTA1
chr1,229577643,229644103,NUP133
chr1,229728868,229761794,TAF5L
chr1,230193536,230415563,GALNT2
chr1,230457393,230513367,PGBD5
chr1,230778251,230829371,COG2
chr1,230883179,230937517,CAPN9
chr1,231041990,231114607,TTC13
chr1,231298674,231355698,TRIM67
chr1,231376958,231413337,GNPAT
chr1,231468480,231473578,EXOC8
chr1,231762561,232145398,DISC1
chr1,232533714,232651312,SIPA1L2
chr1,233337896,233431459,PCNXL2
chr1,235294499,235324571,RBM34
chr1,235530745,235612214,TBCE
chr1,235710987,235814054,GNG4
chr1,235922559,236046872,LYST
chr1,236399285,236445319,ERO1LB
chr1,236687320,236711523,LGALS8
chr1,236849754,236925919,ACTN2
chr1,236958612,236979843,MTR
chr1,237430900,237996058,RYR2
chr1,240408591,240637857,FMN2
chr1,240629183,240643504,AL646016.1
chr1,240931554,241307868,RGS7
chr1,241756452,241803701,OPN3
chr1,241815580,241965435,WDR64
chr1,242012033,242053237,EXO1
chr1,242252271,242612784,PLD5
chr1,243388058,243395911,AC092782.1
chr1,243419320,243663388,SDCCAG8
chr1,243666484,244006553,AKT3
chr1,244227632,244231211,AL590483.1
chr1,244624713,244803660,C1orf101
chr1,245912865,246670519,SMYD3
chr1,246711847,246729563,TFB2M
chr1,247002404,247094726,AHCTF1
chr1,247463623,247495045,ZNF496
chr1,247579458,247612404,NLRP3
chr1,247670394,247712533,GCSAML
chr1,248031277,248060449,OR2W3
chr1,248100493,248264223,OR2L13
chr1,249105899,249111272,SH3BP5L
chr1,249200464,249212769,PGBD2
chr2,218138,242800,SH3YL1
chr2,669189,675775,TMEM18
chr2,1417233,1546498,TPO
chr2,3642545,3692035,COLEC11
chr2,3800169,3817001,DCDC2C
chr2,6980701,7005936,CMPK2
chr2,7018925,7036440,RSAD2
chr2,8822113,8824581,ID2
chr2,8868987,8977755,KIDINS220
chr2,9346894,9545812,ASAP2
chr2,9614704,9636672,IAH1
chr2,9983652,10074282,TAF1B
chr2,10085341,10142411,GRHL1
chr2,10183956,10194963,KLF11
chr2,10711928,10830101,NOL10
chr2,10924138,10952880,PDIA6
chr2,11295603,11318348,PQLC3
chr2,11586370,11606275,E2F6
chr2,11603927,11606274,AC099344.1
chr2,11696479,11782912,GREB1
chr2,11817721,11965013,LPIN1
chr2,14775215,14790933,AC011897.1
chr2,15307032,15701454,NBAS
chr2,15731770,15771225,DDX1
chr2,16734204,16804344,FAM49A
chr2,17846666,17935070,SMC6
chr2,18737050,18770838,NT5C1B
chr2,19551773,19556677,OSR1
chr2,20113003,20175397,WDR35
chr2,20192798,20212426,MATN3
chr2,20400560,20425194,SDC1
chr2,20448453,20527144,PUM2
chr2,20886385,21022861,C2orf43
chr2,24163476,24222807,UBXN2A
chr2,24232967,24249645,MFSD2B
chr2,24346350,24392506,FAM228B
chr2,24300306,24307655,TP53I3
chr2,24425735,24583397,ITSN2
chr2,24787271,24991186,NCOA1
chr2,25169866,25194485,DNAJC27
chr2,25600067,25873093,DTNB
chr2,25960561,26101335,ASXL2
chr2,26251074,26251481,AC013449.1
chr2,26434806,26467475,HADHA
chr2,26467817,26512910,HADHB
chr2,26531044,26569611,GPR113
chr2,26987157,27001739,SLC35F6
chr2,27322221,27333970,CGREF1
chr2,27477965,27498188,SLC30A3
chr2,27593484,27599806,SNX17
chr2,27604068,27632449,PPM1G
chr2,27719715,27746554,GCKR
chr2,27805913,27858041,ZNF512
chr2,27875938,27886490,SUPT7L
chr2,27998851,28009186,AC110084.1
chr2,28032166,28113217,RBKS
chr2,28618579,28635354,FOSL2
chr2,28718938,28866654,PLB1
chr2,29204164,29275094,FAM179A
chr2,29416090,30143525,ALK
chr2,30670139,30863696,LCLAT1
chr2,30945642,31030311,CAPN13
chr2,31133341,31360962,GALNT14
chr2,31395924,31440411,CAPN14
chr2,31456880,31491260,EHD3
chr2,32390933,32446809,SLC30A6
chr2,33172369,33624573,LTBP1
chr2,33809746,33824358,FAM98A
chr2,36779406,36818154,FEZ2
chr2,36923833,37041935,VIT
chr2,37068327,37068530,AC007382.1
chr2,37075472,37193606,STRN
chr2,37208153,37311485,HEATR5B
chr2,37394963,37415783,SULT6B1
chr2,37477648,37544222,PRKD3
chr2,37571852,37600464,QPCT
chr2,38177596,38244884,RMDN2
chr2,38523011,38603366,ATL2
chr2,38790328,38829768,HNRPLL
chr2,38971892,38978503,SRSF7
chr2,39146504,39202586,ARHGEF33
chr2,39186764,39187483,AC019171.1
chr2,39208694,39347604,SOS1
chr2,39477234,39553074,MAP4K3
chr2,39963875,40006289,THUMPD2
chr2,40339286,40657444,SLC8A1
chr2,40488147,40490117,AC007377.1
chr2,42528393,42557544,EML4
chr2,42577647,42588356,COX7A2L
chr2,43393800,43804327,THADA
chr2,44001188,44036915,DYNC2LI1
chr2,44039699,44065889,ABCG5
chr2,44396000,44436571,PPM1B
chr2,45616232,45795154,SRBD1
chr2,47129009,47168994,MCFD2
chr2,47168425,47178833,TTC7A
chr2,47314130,47382517,C2orf61
chr2,47630206,47710360,MSH2
chr2,47799601,47801998,AC138655.1
chr2,48010322,48034084,MSH6
chr2,48034623,48059590,FBXO11
chr2,48667996,48741947,PPP1R21
chr2,48807763,48826025,STON1
chr2,48807724,48906742,STON1-GTF2A1L
chr2,48844937,48906742,GTF2A1L
chr2,48913921,48982880,LHCGR
chr2,49189296,49381666,FSHR
chr2,50149082,51255411,NRXN1
chr2,53897456,54087170,GPR75-ASB3
chr2,54091204,54176406,PSME4
chr2,55199950,55277512,RTN4
chr2,55401927,55459410,CLHC1
chr2,55463758,55496315,MTIF2
chr2,55514983,55647057,CCDC88A
chr2,56093747,56150911,EFEMP1
chr2,58273729,58387055,VRK2
chr2,58390314,58468490,FANCL
chr2,60679557,60780540,BCL11A
chr2,61297461,61351409,KIAA1841
chr2,61372243,61391964,C2orf74
chr2,62095571,62115791,CCT4
chr2,62132809,62282912,COMMD1
chr2,62933001,63273619,EHBP1
chr2,63816367,63834307,MDH1
chr2,64751465,64820131,AFTPH
chr2,65283550,65309811,CEP68
chr2,65315014,65333524,RAB1A
chr2,65454967,65492501,ACTR2
chr2,66662532,66799890,MEIS1
chr2,68872954,68882708,PROKR1
chr2,68937634,69043443,ARHGAP25
chr2,69546905,69614382,GFPT1
chr2,69623252,69664753,NFU1
chr2,69686414,69693664,AAK1
chr2,69969236,70053231,ANXA4
chr2,70142320,70165449,MXD1
chr2,70129482,70129841,AC019206.1
chr2,70484842,70504712,PCYOX1
chr2,71295408,71305998,NAGK
chr2,71503743,71622817,ZNF638
chr2,72359324,72374963,CYP26B1
chr2,73461364,73480149,CCT7
chr2,73481810,73498043,FBXO41
chr2,73518058,73520829,EGR4
chr2,73612886,73689937,ALMS1
chr2,73995893,74007222,DUSP11
chr2,74154035,74186073,DGUOK
chr2,74361599,74362521,MGC10955
chr2,74391149,74399944,MOB1A
chr2,74418517,74418627,CATX-2
chr2,74425740,74441868,MTHFD2
chr2,74443370,74570534,SLC4A5
chr2,74588281,74607482,DCTN1
chr2,74641305,74644844,C2orf81
chr2,74688185,74692537,MOGS
chr2,74710214,74720489,TTC31
chr2,74785465,74875457,M1AP
chr2,75889832,75938041,GCFC2
chr2,79384133,79386786,REG3A
chr2,79750339,80874997,CTNNA2
chr2,84743579,85046713,DNAH6
chr2,85048793,85108206,TRABD2A
chr2,85122209,85122345,AC022210.1
chr2,85545147,85555374,TGOLN2
chr2,85569222,85581655,RETSAT
chr2,85581880,85614247,ELMOD3
chr2,85839228,85876347,USP39
chr2,85884443,85895864,SFTPB
chr2,86078391,86116031,ST3GAL5
chr2,86333362,86354313,PTCD3
chr2,86441122,86564777,REEP1
chr2,86669171,86719335,KDM3A
chr2,86732791,86948245,CHMP3
chr2,87011729,87035519,CD8A
chr2,87042462,87089047,CD8B
chr2,87089023,87092827,AC111200.1
chr2,87135076,87241099,RGPD1
chr2,88055479,88285309,RGPD2
chr2,88469835,88486145,THNSL2
chr2,95537253,95539126,TEKT4
chr2,95940245,95956061,PROM2
chr2,95975970,96051824,KCNIP3
chr2,96194603,96198143,FLJ14082
chr2,96514587,96592977,ANKRD36C
chr2,96687695,96700664,GPAT2
chr2,96940077,96971297,SNRNP200
chr2,96991069,96994091,ITPRIPL1
chr2,97258939,97304115,KANSL3
chr2,97372614,97405801,LMAN2L
chr2,97454322,97475521,CNNM4
chr2,97541620,97684175,FAM178B
chr2,97749324,97757443,FAHD2B
chr2,97779233,97930258,ANKRD36
chr2,98341333,98356323,ZAP70
chr2,98430812,98612388,TMEM131
chr2,98703595,98833256,VWA3B
chr2,98962618,99015057,CNGA3
chr2,99061321,99207496,INPP4A
chr2,99235571,99279936,MGAT4A
chr2,99688269,99757612,TSGA10
chr2,99797578,99814089,C2orf15
chr2,99771418,99779611,LIPT1
chr2,99858717,99871570,LYG2
chr2,100163718,100759037,AFF3
chr2,100986705,100987007,AC012493.2
chr2,101009604,101033649,CHST10
chr2,101437487,101612097,NPAS2
chr2,102013823,102090737,RFX8
chr2,102314469,102507790,MAP4K4
chr2,102508955,102511150,FLJ20373
chr2,102770402,102796334,IL1R1
chr2,102803466,102855798,IL1RL2
chr2,102927962,102957817,IL1RL1
chr2,102979097,103015218,IL18R1
chr2,105867759,105869601,AC012360.1
chr2,105883542,105924778,TGFBRAP1
chr2,105882490,105882585,AC012360.2
chr2,105953816,105962053,C2orf49
chr2,105977285,106054952,FHL2
chr2,106361520,106510730,NCK2
chr2,106709771,106810759,UXS1
chr2,107029217,107084826,RGPD3
chr2,107099728,107103848,AC108868.1
chr2,108443388,108499652,RGPD4
chr2,108602980,108627426,SLC5A7
chr2,108863651,108877136,SULT1C3
chr2,109150857,109301046,LIMS1
chr2,109510934,109605828,EDAR
chr2,109745997,110259248,SH3RF3
chr2,110301646,110371492,10-Sep
chr2,110551851,110590540,RGPD5
chr2,110656268,110677180,LIMS3
chr2,111209481,111230393,LIMS3L
chr2,111395275,111435640,BUB1
chr2,111878491,111909428,BCL2L11
chr2,112656185,112786943,MERTK
chr2,112973442,113012664,ZC3H8
chr2,113033178,113097640,ZC3H6
chr2,113299613,113333727,POLR1B
chr2,113493930,113522204,CKAP2L
chr2,113825547,113833425,IL1F10
chr2,113977669,114035971,PAX8
chr2,114195340,114253748,CBWD2
chr2,114204992,114205429,AC016745.1
chr2,114384964,114400808,RABL2A
chr2,114647687,114715147,ACTR3
chr2,119699864,119752230,MARCO
chr2,120124553,120130116,DBI
chr2,120302025,120414236,PCDP1
chr2,120687352,120734843,PTPN4
chr2,120997640,121051689,RALB
chr2,121221911,121223697,FLJ14816
chr2,121554867,121750228,GLI2
chr2,122095354,122407052,CLASP1
chr2,122513257,122523325,TSN
chr2,127413679,127454242,GYPC
chr2,128014873,128051670,ERCC3
chr2,128176015,128186816,PROC
chr2,128249564,128284058,IWS1
chr2,128293378,128395303,MYO7B
chr2,128403439,128410212,GPR17
chr2,128698791,128784869,SAP130
chr2,128848782,128953247,UGGT1
chr2,130831108,130878182,POTEF
chr2,130896862,130902606,CCDC74B
chr2,130908982,130940323,SMPD4
chr2,131096103,131099911,CCDC115
chr2,131674224,131804836,ARHGEF4
chr2,131862875,131905002,PLEKHB2
chr2,131975882,132022965,POTEE
chr2,132044330,132050127,CYP4F31P
chr2,132287237,132291237,CCDC74A
chr2,133430862,134275097,NCKAP5
chr2,133874577,133876625,AC011755.1
chr2,135011830,135206468,MGAT5
chr2,135596186,135659600,ACMSD
chr2,135676392,135712369,CCNT2
chr2,135722380,135782247,MAP3K19
chr2,135809865,135933964,RAB3GAP1
chr2,135957576,136288806,ZRANB3
chr2,136289083,136482836,R3HDM1
chr2,136664832,136743062,DARS
chr2,137639749,138435287,THSD7B
chr2,148602086,148685185,ACVR2A
chr2,148691732,148778463,ORC4
chr2,149791569,149883273,KIF5C
chr2,150016990,150071772,LYPD6B
chr2,152266414,152299804,RIF1
chr2,152341853,152591001,NEB
chr2,152689300,152830485,CACNB4
chr2,155555215,155711558,KCNJ3
chr2,157181823,157189224,NR4A2
chr2,157292291,157439710,GPD2
chr2,157352597,157352655,AC011308.1
chr2,158177509,158181750,ERMN
chr2,158271970,158345473,CYTIP
chr2,158851711,158992666,UPP2
chr2,159145100,159313265,CCDC148
chr2,159825146,160089166,TANC1
chr2,160175490,160473059,BAZ2B
chr2,160569000,160624193,7-Mar
chr2,160628100,160654753,CD302
chr2,160628362,160761193,LY75
chr2,161130996,161350029,RBMS1
chr2,161993466,162061490,TANK
chr2,162480845,162841785,SLC4A10
chr2,163000415,163008914,GCG
chr2,165349333,165425005,GRB14
chr2,165541327,165698535,COBLL1
chr2,165944032,166060577,SCN3A
chr2,166095912,166248818,SCN2A
chr2,166326157,166545917,CSRNP3
chr2,166713988,166747365,TTC21B
chr2,166845670,166930149,SCN1A
chr2,167051706,167232497,SCN9A
chr2,167759975,168116259,XIRP2
chr2,168675182,168727366,B3GALT1
chr2,169654661,169721849,NOSTRIN
chr2,169923587,169952469,DHRS9
chr2,170335990,170382432,BBS5
chr2,170684018,170940637,UBR3
chr2,171036663,171511662,MYO3B
chr2,171785831,171823133,GORASP2
chr2,172290761,172341558,DCAF17
chr2,172543979,172604919,DYNC1I2
chr2,172560844,172567314,AC068039.1
chr2,172641285,172750733,SLC25A12
chr2,172778958,172848599,HAT1
chr2,173292314,173371181,ITGA6
chr2,173420101,173489823,PDK1
chr2,173600525,173917613,RAPGEF4
chr2,173940607,174086708,MLTK
chr2,174219580,174233719,CDCA7
chr2,174771187,174830430,SP3
chr2,175200601,175202151,AC018470.1
chr2,175212880,175260443,CIR1
chr2,175939233,176032897,ATF2
chr2,176794673,176867003,KIAA1715
chr2,176994641,176997076,HOXD8
chr2,177134187,177202746,MTX2
chr2,178493340,178540388,PDE11A
chr2,179059208,179260499,OSBPL6
chr2,179296381,179315878,PRKRA
chr2,179390716,179672150,TTN
chr2,179694484,179914786,CCDC141
chr2,180809856,180871840,CWC22
chr2,182756923,182794511,SSFA2
chr2,182850551,182982419,PPP1R1C
chr2,183007354,183106641,PDE1A
chr2,183582794,183604933,DNAJC10
chr2,183989173,184026366,NUP35
chr2,186603355,186698016,FSIP2
chr2,187350980,187370818,ZC3H15
chr2,187361840,187365393,AC018867.1
chr2,187367219,187367356,AC018867.2
chr2,189839099,189877472,COL3A1
chr2,190541153,190611375,ANKAR
chr2,190642909,190643157,AC013468.1
chr2,190649215,190742353,PMS1
chr2,191208196,191236390,INPP1
chr2,191300621,191367041,MFSD6
chr2,191513996,191555645,NAB1
chr2,191835393,191878313,STAT1
chr2,192256860,192290042,MYO1B
chr2,196521912,196600227,SLC39A10
chr2,197504278,197597524,CCDC150
chr2,197854315,198051833,ANKRD44
chr2,198318488,198339132,COQ10B
chr2,198361635,198364812,HSPD1
chr2,198592973,198651036,BOLL
chr2,198948536,199013118,PLCL1
chr2,200820040,200828831,C2orf47
chr2,201173673,201342825,SPATS2L
chr2,201980890,202029001,CFLAR
chr2,202047621,202086383,CASP10
chr2,202098166,202152434,CASP8
chr2,202153147,202222101,ALS2CR12
chr2,202509598,202563417,MPP4
chr2,202566410,202609111,ALS2
chr2,202937978,203019811,AC079354.1
chr2,203070910,203103322,SUMO1
chr2,203104292,203104435,AC079354.4
chr2,203499901,203634479,FAM117B
chr2,203777006,203848365,ALS2CR8
chr2,204193118,204292671,ABI2
chr2,204306194,204400058,RAPH1
chr2,204571198,204602557,CD28
chr2,206547224,206662854,NRP2
chr2,206988823,207023918,NDUFS1
chr2,207220463,207220843,AC017081.1
chr2,207308539,207482879,ADAM23
chr2,207606024,207630271,MDH1B
chr2,207945543,207998848,KLF7
chr2,208394794,208441649,CREB1
chr2,208717514,208890284,PLEKHM3
chr2,210636717,210864024,UNC80
chr2,210867362,210885234,RPE
chr2,212248340,213403254,ERBB4
chr2,213864429,214015058,IKZF2
chr2,214149204,214261416,SPAG16
chr2,215593428,215674397,BARD1
chr2,216176795,216214486,ATIC
chr2,216225181,216300791,FN1
chr2,216946589,216967505,TMEM169
chr2,216974020,217071014,XRCC5
chr2,218933738,218955303,RUFY4
chr2,219247032,219260014,SLC11A1
chr2,219433303,219459249,RQCD1
chr2,219502872,219524263,ZNF142
chr2,219536762,219567434,STK36
chr2,219602297,219620139,TTLL4
chr2,219687106,219696514,PRKAG3
chr2,219867576,219906245,CCDC108
chr2,220026181,220034817,SLC23A3
chr2,220071689,220074119,ZFAND2B
chr2,220074494,220083672,ABCB6
chr2,220101505,220110131,GLB1L
chr2,220154948,220172175,PTPRN
chr2,220306773,220331583,SPEG
chr2,220404094,220407819,CHPF
chr2,220415451,220436268,OBSL1
chr2,220462596,220481173,STK11IP
chr2,222290644,222437016,EPHA4
chr2,223436464,223520770,FARSB
chr2,223916862,223920353,KCNE4
chr2,224638045,224702299,AP1S3
chr2,225334869,225450110,CUL3
chr2,226273597,226491846,NYAP2
chr2,227700671,227863917,RHBDD1
chr2,227872041,228028829,COL4A4
chr2,228551905,228582715,SLC19A3
chr2,228736379,228788692,DAW1
chr2,230661368,230786679,TRIP12
chr2,231041275,231090444,SP110
chr2,231090445,231223762,SP140
chr2,231191985,231268445,SP140L
chr2,231280934,231335236,SP100
chr2,231921578,232037538,PSMD1
chr2,232571517,232571621,MGC4771
chr2,232826293,233201907,DIS3L2
chr2,233390870,233400285,CHRND
chr2,233562015,233725285,GIGYF2
chr2,233734994,233741107,C2orf82
chr2,233744085,233766150,NGEF
chr2,233925189,234116548,INPP5D
chr2,234160217,234204319,ATG16L1
chr2,234228194,234252399,SAG
chr2,234384166,234474236,USP40
chr2,234668934,234680261,UGT1A1
chr2,234745489,234763212,HJURP
chr2,234826050,234925973,TRPM8
chr2,235401685,235405244,ARL4C
chr2,236653408,237033319,AGAP1
chr2,237102095,237150258,ASB18
chr2,237232796,237416092,IQCA1
chr2,238232655,238322850,COL6A3
chr2,238395893,238462305,MLPH
chr2,238707388,238751450,RBM44
chr2,238875676,238950957,UBE2F
chr2,238969632,239008053,SCLY
chr2,239047363,239061547,KLHL30
chr2,239133754,239140318,AC016757.3
chr2,239152679,239197207,PER2
chr2,239192329,239192498,AC012485.1
chr2,239229185,239309537,TRAF3IP1
chr2,239974703,240077271,HDAC4
chr2,240083493,240084053,AC017028.1
chr2,240981230,240982399,PRR21
chr2,241053907,241064304,AC013469.1
chr2,241078446,241080073,OTOS
chr2,241418839,241497380,ANKMY1
chr2,241499471,241503431,DUSP28
chr2,241526152,241535407,CAPN10
chr2,241544862,241570587,GPR35
chr2,241624478,241624705,AC011298.1
chr2,241631268,241637896,AQP12A
chr2,241653183,241759725,KIF1A
chr2,241861986,241904043,AC104809.3
chr2,241938255,242032483,SNED1
chr2,242045590,242082488,PASK
chr2,242168637,242212246,HDLBP
chr2,242167319,242168850,AC104841.2
chr2,242295704,242405193,FARP2
chr2,242434675,242448960,STK25
chr2,242577108,242612038,ATG4B
chr2,242673994,242688529,D2HGDH
chr3,1134342,1445126,CNTN6
chr3,2613025,3099645,CNTN4
chr3,3111909,3146668,IL5RA
chr3,3869104,4508929,SUMF1
chr3,4535032,4889524,ITPR1
chr3,5229227,5229982,AC026202.1
chr3,6903076,7732934,GRM7
chr3,8543511,8591580,LMCD1
chr3,8661540,8686484,SSUH2
chr3,9439403,9519838,SETD5
chr3,9773434,9789699,BRPF1
chr3,9791628,9808352,OGG1
chr3,9851904,9878037,TTLL3
chr3,9908399,9920740,CIDEC
chr3,9944303,9958079,IL17RE
chr3,9958837,9975304,IL17RC
chr3,10068113,10143614,FANCD2
chr3,10157376,10168601,BRK1
chr3,10327435,10332419,GHRL
chr3,10365707,10547268,ATP2B2
chr3,11058802,11078834,SLC6A1
chr3,11599963,11762205,VGLL4
chr3,12353887,12475715,PPARG
chr3,12525931,12574820,TSEN2
chr3,12581692,12586963,C3ORF83
chr3,12625766,12650745,RAF1
chr3,12776206,12810951,TMEM40
chr3,13521806,13546456,HDAC11
chr3,13573824,13679512,FBLN2
chr3,14187441,14220068,XPC
chr3,14860831,14975774,FGD5
chr3,15045422,15084515,NR2C2
chr3,15122239,15140655,ZFYVE20
chr3,15469105,15480847,EAF1
chr3,15491640,15563258,COLQ
chr3,15643476,15687203,BTD
chr3,15708743,15838028,ANKRD28
chr3,16310748,16378822,OXNAD1
chr3,16926452,17122736,PLCL2
chr3,19432017,19492879,KCNH8
chr3,23958630,23965183,RPL15
chr3,24158651,24536266,THRB
chr3,25215889,25638107,RARB
chr3,25639475,25661364,TOP2B
chr3,25760436,25824989,NGLY1
chr3,27152404,27257966,NEK10
chr3,27418097,27525838,SLC4A7
chr3,27758000,27764206,EOMES
chr3,28431985,28566630,ZCWPW2
chr3,29322803,30051886,RBMS3
chr3,32726856,32804803,CNOT10
chr3,33038219,33138638,GLB1
chr3,33318937,33428757,FBXL2
chr3,33537741,33759848,CLASP2
chr3,33840066,33911194,PDCD6IP
chr3,35681878,35835880,ARPP21
chr3,36868311,36986548,TRANK1
chr3,37027357,37034795,EPM2AIP1
chr3,37035268,37092333,MLH1
chr3,37094117,37217851,LRRFIP2
chr3,37440653,37459168,C3orf35
chr3,38035078,38048676,VILL
chr3,38080696,38164229,DLEC1
chr3,38167552,38178527,ACAA1
chr3,38179969,38184510,MYD88
chr3,38307397,38317819,SLC22A13
chr3,38388346,38454767,XYLB
chr3,38537763,38583437,EXOG
chr3,38589553,38691164,SCN5A
chr3,38887260,38992052,SCN11A
chr3,39093507,39137879,WDR48
chr3,39149152,39180394,TTC21A
chr3,39304986,39323226,CX3CR1
chr3,39371264,39375171,CCR8
chr3,39851323,40300243,MYRIP
chr3,40518604,40531727,ZNF619
chr3,40566369,40579814,ZNF621
chr3,42544104,42577886,VIPR1
chr3,42589675,42623454,SEC22C
chr3,42632298,42636490,SS18L2
chr3,42695176,42709072,ZBTB47
chr3,44481262,44519162,ZNF445
chr3,44690234,44701570,ZNF35
chr3,45730951,45785427,SACM1L
chr3,45797496,45837975,SLC6A20
chr3,45867458,45957534,LZTFL1
chr3,45928041,45943390,CCR9
chr3,45963204,46026487,FYCO1
chr3,46062291,46068979,XCR1
chr3,46283872,46308197,CCR3
chr3,46395235,46402412,CCR2
chr3,46411633,46417673,CCR5
chr3,46477510,46505161,LTF
chr3,46598888,46601178,LUZPP1
chr3,46616045,46623950,TDGF1
chr3,46753605,46759314,PRSS50
