Chromosome,Start,Stop,Gene
chr1,70820488,70833594,HHLA3
chr1,70876955,70896077,CTH
chr1,71318036,71513471,PTGER3
chr1,71528974,71546980,ZRANB2
chr1,71868625,72748417,NEGR1
chr1,74491699,74540474,LRRIQ3
chr1,74663922,74670277,FPGT
chr1,74663926,74930609,FPGT-TNNI3K
chr1,74663937,74715202,TNNI3K
chr1,74935562,74978298,LRRC53
chr1,75033795,75139422,C1orf173
chr1,75171170,75198702,CRYZ
chr1,75198840,75232358,TYW3
chr1,75594119,75627218,LHX8
chr1,75667816,76076801,SLC44A5
chr1,76190036,76229364,ACADM
chr1,76251882,76260518,RABGGTB
chr1,76262567,76378923,MSH4
chr1,76384558,76398116,ASB17
chr1,76540404,77100286,ST6GALNAC3
chr1,77333126,77531396,ST6GALNAC5
chr1,77554675,77685111,PIGK
chr1,77747736,78025651,AK5
chr1,78028101,78097606,ZZZ3
chr1,78161672,78225537,USP33
chr1,78245309,78344106,FAM73A
chr1,78354198,78399069,NEXN
chr1,78409740,78411580,FUBP1
chr1,78444859,78481958,DNAJB4
chr1,78445226,78558488,GIPC2
chr1,78769568,79005434,PTGFR
chr1,79085607,79093892,IFI44L
chr1,79115481,79128441,IFI44
chr1,79355449,79383570,ELTD1
chr1,81771845,82201015,LPHN2
chr1,84330711,84414619,TTLL7
chr1,84543745,84704181,PRKACB
chr1,84764049,84816479,SAMD13
chr1,84864215,84880701,DNASE2B
chr1,84944942,84949013,RPF1
chr1,84964008,84969516,GNG5
chr1,85018804,85040163,CTBS
chr1,85093913,85100703,C1orf180
chr1,85109390,85156228,SSX2IP
chr1,85277285,85331842,LPAR3
chr1,85391268,85462623,MCOLN2
chr1,85464830,85598821,WDR63
chr1,85483765,85514129,MCOLN3
chr1,85622556,85666729,SYDE2
chr1,85715639,85725355,C1orf52
chr1,85731931,85742773,BCL10
chr1,85784164,86043933,DDAH1
chr1,86046444,86049645,CYR61
chr1,86118491,86174101,ZNHIT6
chr1,86194916,86622446,COL24A1
chr1,86814344,86861945,ODF2L
chr1,86889769,86922241,CLCA2
chr1,86934051,86965942,CLCA1
chr1,87012761,87046437,CLCA4
chr1,87170259,87213867,SH3GLB1
chr1,87328132,87380048,15-Sep
chr1,87380331,87564128,HS2ST1
chr1,87794151,87812788,LMO4
chr1,89149905,89271951,PKN2
chr1,89318615,89357301,GTF2B
chr1,89401456,89454038,CCBL2
chr1,89445139,89458455,RBMXL1
chr1,89472349,89488565,GBP3
chr1,89518002,89531043,GBP1
chr1,89571815,89616139,GBP2
chr1,89597434,89641723,GBP7
chr1,89646831,89664615,GBP4
chr1,89724633,89732262,GBP5
chr1,89829617,89852020,GBP6
chr1,89990395,90048520,LRRC8B
chr1,90098631,90185092,LRRC8C
chr1,90286573,90398719,LRRC8D
chr1,90460671,90493785,ZNF326
chr1,91177096,91182794,BARHL2
chr1,91380859,91487030,ZNF644
chr1,91726323,91818194,HFM1
chr1,91966450,91991321,CDC7
chr1,92146455,92327603,TGFBR3
chr1,92414928,92479978,BRDT
chr1,92495539,92529093,EPHX4
chr1,92545862,92605503,BTBD8
chr1,92632609,92650280,KIAA1107
chr1,92683497,92711370,C1orf146
chr1,92711959,92764533,GLMN
chr1,92764522,92853730,RPAP2
chr1,92940319,92949511,GFI1
chr1,92974253,93257961,EVI5
chr1,93297582,93307481,RPL5
chr1,93307724,93427057,FAM69A
chr1,93544795,93604638,MTF2
chr1,93615299,93646285,TMED5
chr1,93645476,93744034,CCDC18
chr1,93811445,93828149,DR1
chr1,93913839,94016682,FNBP1L
chr1,94027347,94079654,BCAR3
chr1,94333373,94344762,DNTTIP2
chr1,94350761,94374966,GCLM
chr1,94458393,94586688,ABCA4
chr1,94614544,94620385,ARHGAP29
chr1,94884011,94984219,ABCD3
chr1,94994781,95007356,F3
chr1,95285898,95360608,SLC44A3
chr1,95362507,95392834,CNN3
chr1,95448297,95538501,ALG14
chr1,95582894,95663163,TMEM56
chr1,95699711,95712781,RWDD3
chr1,96403457,96488422,RP11-147C23.1
chr1,97187221,97279267,PTBP2
chr1,97543299,98386579,DPYD
chr1,99127257,99226054,SNX7
chr1,99355806,99470588,LPPR5
chr1,99729509,99775146,LPPR4
chr1,100111499,100160097,PALMD
chr1,100174259,100231349,FRRS1
chr1,100315640,100389576,AGL
chr1,100435345,100489009,SLC35A3
chr1,100503653,100548933,HIAT1
chr1,100549119,100598511,SASS6
chr1,100598706,100606096,TRMT13
chr1,100614409,100643771,LRRC39
chr1,100659736,100715390,DBT
chr1,100731763,100758325,RTCA
chr1,100817290,100928414,CDC14A
chr1,101003693,101007574,GPR88
chr1,101185298,101204169,VCAM1
chr1,101337943,101360368,EXTL2
chr1,101361632,101447309,SLC30A7
chr1,101455179,101491318,DPH5
chr1,101702444,101707074,S1PR1
chr1,102268130,102462586,OLFM3
chr1,103342023,103574047,COL11A1
chr1,104068313,104095965,RNPC3
chr1,104096437,104122152,AMY2B
chr1,104159999,104168402,AMY2A
chr1,104197912,104201226,AMY1A
chr1,104230037,104239076,AMY1B
chr1,104293028,104301312,AMY1C
chr1,107599301,107601916,PRMT6
chr1,107682629,108024475,NTNG1
chr1,108113782,108507766,VAV3
chr1,108676658,108742980,SLC25A24
chr1,108765087,108786673,NBPF4
chr1,108918421,109013624,NBPF6
chr1,109102711,109181949,FAM102B
chr1,109190912,109203744,HENMT1
chr1,109234945,109244425,PRPF38B
chr1,109255279,109285362,FNDC7
chr1,109289296,109299627,STXBP3
chr1,109358520,109360076,AKNAD1
chr1,109417972,109473044,GPSM2
chr1,109472130,109506079,CLCC1
chr1,109512836,109584608,WDR47
chr1,109605108,109618593,TAF13
chr1,109633357,109639556,TMEM167B
chr1,109648573,109655377,C1orf194
chr1,109656301,109704636,KIAA1324
chr1,109756540,109780742,SARS
chr1,109792641,109818372,CELSR2
chr1,109822178,109825737,PSRC1
chr1,109834987,109838975,MYBPHL
chr1,109852192,109940573,SORT1
chr1,109941653,109968973,PSMA5
chr1,110009250,110024759,SYPL2
chr1,110026101,110035326,ATXN7L2
chr1,110036674,110038894,CYB561D1
chr1,110046797,110052304,AMIGO1
chr1,110082494,110088466,GPR61
chr1,110091233,110136975,GNAI3
chr1,110145889,110155679,GNAT2
chr1,110158726,110168820,AMPD2
chr1,110198703,110204322,GSTM4
chr1,110210644,110252171,GSTM2
chr1,110230436,110251661,GSTM1
chr1,110254877,110260888,GSTM5
chr1,110276554,110284384,GSTM3
chr1,110292702,110306546,EPS8L3
chr1,110452864,110464502,CSF1
chr1,110527308,110566357,AHCYL1
chr1,110574199,110597261,STRIP1
chr1,110602616,110613322,ALX3
chr1,110655062,110656569,UBL4B
chr1,110693108,110744824,SLC6A17
chr1,110753965,110766705,KCNC4
chr1,110881128,110889299,RBM15
chr1,110905470,110933704,SLC16A4
chr1,110943871,110950290,LAMTOR5
chr1,110993822,110999976,PROK1
chr1,111059839,111061797,KCNA10
chr1,111136202,111174096,KCNA2
chr1,111214310,111217655,KCNA3
chr1,111415776,111442550,CD53
chr1,111489807,111506701,LRIF1
chr1,111659955,111682662,DRAM2
chr1,111682249,111727430,CEPT1
chr1,111729796,111731950,DENND2D
chr1,111743393,111786061,CHI3L2
chr1,111833484,111863179,CHIA
chr1,111888910,111895635,PIFO
chr1,111956936,111970399,OVGP1
chr1,111982512,111991998,WDR77
chr1,111991486,111998767,ATP5F1
chr1,112016414,112021134,C1orf162
chr1,112025970,112032284,ADORA3
chr1,112084840,112255735,RAP1A
chr1,112223252,112282025,FAM212B
chr1,112297867,112308452,DDX20
chr1,112313284,112525418,KCND3
chr1,112938803,113003786,CTTNBP2NL
chr1,113009163,113063905,WNT2B
chr1,113066140,113161766,ST7L
chr1,113161795,113214241,CAPZA1
chr1,113215763,113217505,MOV10
chr1,113243728,113250025,RHOC
chr1,113245236,113254055,PPM1J
chr1,113263041,113269857,FAM19A3
chr1,113454469,113498975,SLC16A1
chr1,113615831,113667824,LRIG2
chr1,113933371,114225056,MAGI3
chr1,114239453,114257834,PHTF1
chr1,114304454,114355098,RSBN1
chr1,114356433,114414334,PTPN22
chr1,114420790,114430081,BCL2L15
chr1,114437370,114447450,AP4B1
chr1,114447763,114456708,DCLRE1B
chr1,114471814,114516270,HIPK1
chr1,114522063,114524876,OLFML3
chr1,114631914,114696472,SYT6
chr1,114935399,115053781,TRIM33
chr1,115110178,115124260,BCAS2
chr1,115125469,115212732,DENND2C
chr1,115215719,115238207,AMPD1
chr1,115247090,115259515,NRAS
chr1,115259534,115300604,CSDE1
chr1,115312100,115323306,SIKE1
chr1,115397424,115537991,SYCP1
chr1,115575984,115576905,TSHB
chr1,115590632,115632085,TSPAN2
chr1,115828539,115880857,NGF
chr1,116184574,116240845,VANGL1
chr1,116242628,116311402,CASQ2
chr1,116378998,116383747,NHLH2
chr1,116519119,116612675,SLC22A15
chr1,116654376,116677861,MAB21L3
chr1,116915290,116930777,ATP1A1
chr1,117057157,117113661,CD58
chr1,117117031,117210375,IGSF3
chr1,117236734,117249225,C1orf137
chr1,117297007,117311850,CD2
chr1,117452679,117532980,PTGFRN
chr1,117544382,117579167,CD101
chr1,117602925,117645492,TTF2
chr1,117653682,117658234,TRIM45
chr1,117686209,117715888,VTCN1
chr1,117910071,118071494,MAN1A2
chr1,118148556,118170994,FAM46C
chr1,118412037,118472253,GDAP2
chr1,118472347,118481181,WDR3
chr1,118496484,118507433,SPAG17
chr1,119425669,119532179,TBX15
chr1,119573839,119683271,WARS2
chr1,119911402,119929317,HAO2
chr1,119957554,119965658,HSD3B2
chr1,120049821,120054225,HSD3B1
chr1,120162045,120190396,ZNF697
chr1,120202421,120277299,PHGDH
chr1,120290619,120311517,HMGCS2
chr1,120336641,120354203,REG4
chr1,120436156,120439118,ADAM30
chr1,120454176,120612240,NOTCH2
chr1,120837756,120838678,FAM72B
chr1,120926979,120935937,FCGR1B
chr1,143767144,143767881,PPIAL4G
chr1,143896452,143913143,FAM72D
chr1,144146812,144178807,NBPF8
chr1,144363462,144364246,PPIAL4B
chr1,144811748,144815261,NBPF9
chr1,144836157,144837850,PDE4DIP
chr1,145209119,145282832,NOTCH2NL
chr1,145209145,145319796,RP11-458D21.5
chr1,145289772,145370303,NBPF10
chr1,145413095,145417543,HFE2
chr1,145438469,145442635,TXNIP
chr1,145456236,145470387,POLR3GL
chr1,145470508,145475646,ANKRD34A
chr1,145477085,145501669,LIX1L
chr1,145507598,145508611,RBM8A
chr1,145516252,145523730,PEX11B
chr1,145524891,145543868,ITGA10
chr1,145549230,145568526,ANKRD35
chr1,145575233,145580322,PIAS3
chr1,145586115,145589439,NUDT17
chr1,145592605,145610884,POLR3C
chr1,145611036,145690661,RNF115
chr1,145695933,145715565,CD160
chr1,145726918,145754150,PDZK1
chr1,145764411,145827073,GPR89A
chr1,145883868,145924373,GPR89C
chr1,146032647,146082765,NBPF11
chr1,146374056,146467744,NBPF12
chr1,146626685,146644123,PRKAB2
chr1,146646930,146714700,FMO5
chr1,146714334,146747921,CHD1L
chr1,147013182,147098017,BCL9
chr1,147119170,147122485,ACP6
chr1,147228332,147245484,GJA5
chr1,147380083,147381384,GJA8
chr1,147400506,147465571,GPR89B
chr1,147574428,147624267,NBPF24
chr1,147954635,147955419,PPIAL4A
chr1,148003642,148025848,NBPF14
chr1,148201752,148202536,PPIAL4D
chr1,148250249,148347051,NBPF20
chr1,148555979,148593723,NBPF15
chr1,148739443,148758311,NBPF16
chr1,149438750,149459468,FAM72C
chr1,149553003,149553787,PPIAL4C
chr1,149754227,149762946,FCGR1A
chr1,149775158,149783893,HIST2H2BF
chr1,149784826,149785236,HIST2H3D
chr1,149804221,149806197,HIST2H4A
chr1,149811110,149812765,HIST2H3C
chr1,149813505,149814478,HIST2H2AA3
chr1,149822643,149823191,HIST2H2AA4
chr1,149824181,149825836,HIST2H3A
chr1,149825607,149832704,HIST2H4B
chr1,149856010,149858232,HIST2H2BE
chr1,149858525,149858961,HIST2H2AC
chr1,149859019,149859466,HIST2H2AB
chr1,149859440,149872044,BOLA1
chr1,149874870,149889434,SV2A
chr1,149895209,149900236,SF3B4
chr1,149900543,149908718,MTMR11
chr1,149912231,149982625,OTUD7B
chr1,150039369,150117505,VPS45
chr1,150121373,150131825,PLEKHO1
chr1,150190717,150208504,ANP32E
chr1,150230169,150237478,CA14
chr1,150237804,150241399,APH1A
chr1,150240600,150253327,C1orf54
chr1,150254953,150259149,C1orf51
chr1,150266289,150281414,MRPS21
chr1,150293925,150325671,PRPF3
chr1,150335567,150446032,RPRD2
chr1,150459890,150479734,TARS2
chr1,150480538,150486029,ECM1
chr1,150521884,150531224,ADAMTSL4
chr1,150533480,150533969,C1orf138
chr1,150547032,150552066,MCL1
chr1,150573327,150602042,ENSA
chr1,150618701,150669500,GOLPH3L
chr1,150670536,150693352,HORMAD1
chr1,150702672,150738433,CTSS
chr1,150768684,150780799,CTSK
chr1,150782181,150849244,ARNT
chr1,150898739,150913847,SETDB1
chr1,150933059,150939427,CERS2
chr1,150954493,150968110,ANXA9
chr1,150969025,150979333,FAM63A
chr1,150980896,151001429,PRUNE
chr1,151009046,151020076,BNIPL
chr1,151020216,151023896,C1orf56
chr1,151023447,151032087,CDC42SE1
chr1,151030234,151040970,MLLT11
chr1,151043054,151070391,GABPB2
chr1,151104161,151118933,SEMA6C
chr1,151129105,151132225,TNFAIP8L2
chr1,151129140,151141609,SCNM1
chr1,151132224,151138395,LYSMD1
chr1,151142462,151144791,TMOD4
chr1,151142463,151162664,VPS72
chr1,151170425,151204237,PIP5K1A
chr1,151227179,151239955,PSMD4
chr1,151252500,151254356,RP11-126K1.2
chr1,151254094,151259181,ZNF687
chr1,151264273,151300191,PI4KB
chr1,151313116,151319727,RFX5
chr1,151336778,151345209,SELENBP1
chr1,151372010,151374420,PSMB4
chr1,151375200,151414680,POGZ
chr1,151482986,151491505,CGN
chr1,151512781,151556059,TUFT1
chr1,151584541,151671554,SNX27
chr1,151674880,151688528,CELF3
chr1,151682909,151702082,RIIAD1
chr1,151732119,151736040,MRPL9
chr1,151735445,151743805,OAZ3
chr1,151742583,151762964,TDRKH
chr1,151772740,151778630,LINGO4
chr1,151778547,151798567,RORC
chr1,151810295,151813033,C2CD4D
chr1,151818220,151826173,THEM5
chr1,151846060,151882284,THEM4
chr1,151955391,151966866,S100A10
chr1,152004982,152009511,S100A11
chr1,152056620,152061540,TCHHL1
chr1,152078793,152086556,TCHH
chr1,152126071,152131704,RPTN
chr1,152184558,152196669,HRNR
chr1,152274651,152297679,FLG
chr1,152321213,152332482,FLG2
chr1,152381719,152386739,CRNN
chr1,152483320,152484653,LCE5A
chr1,152486978,152488486,CRCT1
chr1,152538130,152539248,LCE3E
chr1,152551857,152552980,LCE3D
chr1,152573138,152573562,LCE3C
chr1,152586287,152586574,LCE3B
chr1,152595310,152595579,LCE3A
chr1,152635872,152637135,LCE2D
chr1,152647771,152659872,LCE2B
chr1,152647771,152649050,LCE2C
chr1,152670840,152671918,LCE2A
chr1,152680636,152681967,LCE4A
chr1,152691082,152692946,C1orf68
chr1,152730506,152734529,KPRP
chr1,152748848,152749445,LCE1F
chr1,152758690,152760178,LCE1E
chr1,152769227,152770657,LCE1D
chr1,152777311,152779107,LCE1C
chr1,152784447,152785585,LCE1B
chr1,152798523,152800665,LCE1A
chr1,152815344,152816459,LCE6A
chr1,152850793,152857523,SMCP
chr1,152881021,152884362,IVL
chr1,152943142,152945050,SPRR4
chr1,152957707,152957976,SPRR1A
chr1,152974225,152974876,SPRR3
chr1,153003678,153005376,SPRR1B
chr1,153012201,153013594,SPRR2D
chr1,153028589,153030013,SPRR2A
chr1,153042704,153044111,SPRR2B
chr1,153065611,153078660,SPRR2E
chr1,153084590,153085991,SPRR2F
chr1,153122058,153123345,SPRR2G
chr1,153175919,153177596,LELP1
chr1,153190060,153191793,PRR9
chr1,153232176,153234598,LOR
chr1,153270338,153283194,PGLYRP3
chr1,153302596,153321022,PGLYRP4
chr1,153330330,153333503,S100A9
chr1,153346184,153348125,S100A12
chr1,153362508,153363452,S100A8
chr1,153388945,153395701,S100A7A
chr1,153409471,153411681,S100A7L2
chr1,153430220,153432350,S100A7
chr1,153507075,153508691,S100A6
chr1,153509623,153514241,S100A5
chr1,153516089,153517539,S100A4
chr1,153519805,153521848,S100A3
chr1,153533584,153538341,S100A2
chr1,153579362,153581813,S100A16
chr1,153586731,153588414,S100A14
chr1,153591263,153600724,S100A13
chr1,153600402,153604510,S100A1
chr1,153606525,153618782,CHTOP
chr1,153631130,153634306,SNAPIN
chr1,153634512,153643524,ILF2
chr1,153651113,153666468,NPR1
chr1,153700543,153746555,INTS3
chr1,153746830,153752633,SLC27A3
chr1,153777201,153895451,GATAD2B
chr1,153901977,153905741,DENND4B
chr1,153920145,153931091,CRTC2
chr1,153931575,153936048,SLC39A1
chr1,153940010,153941444,CREB3L4
chr1,153946745,153950164,JTB
chr1,153954127,153958828,RAB13
chr1,153963235,153964626,RPS27
chr1,153965161,154127592,NUP210L
chr1,154127784,154155648,TPM3
chr1,154171848,154178809,C1orf189
chr1,154179182,154193082,C1orf43
chr1,154192655,154235981,UBAP2L
chr1,154244987,154248351,HAX1
chr1,154293566,154296518,AQP10
chr1,154298029,154310322,ATP8B2
chr1,154377669,154441926,IL6R
chr1,154442248,154458520,SHE
chr1,154474695,154520623,TDRD10
chr1,154521053,154531109,UBE2Q1
chr1,154540257,154552502,CHRNB2
chr1,154554543,154580682,ADAR
chr1,154679902,154832319,KCNN3
chr1,154897210,154909467,PMVK
chr1,154916552,154928597,PBXIP1
chr1,154929502,154934224,PYGO2
chr1,154934774,154943217,SHC1
chr1,154947129,154951724,CKS1B
chr1,154955814,154960608,FLAD1
chr1,154966062,154966791,LENEP
chr1,154975133,154990998,ZBTB7B
chr1,154990996,155006257,DCST2
chr1,155006300,155020615,DCST1
chr1,155023042,155028714,ADAM15
chr1,155036207,155042029,EFNA4
chr1,155051348,155060014,EFNA3
chr1,155099936,155107333,EFNA1
chr1,155107820,155110844,SLC50A1
chr1,155112367,155112883,DPM3
chr1,155141884,155145253,KRTCAP2
chr1,155146354,155153097,TRIM46
chr1,155158300,155162706,MUC1
chr1,155165379,155166233,THBS3
chr1,155178490,155183614,MTX1
chr1,155204243,155211025,GBA
chr1,155216996,155224751,FAM189B
chr1,155225770,155228706,SCAMP3
chr1,155232659,155243078,CLK2
chr1,155247374,155259639,HCN3
chr1,155259630,155270792,PKLR
chr1,155278546,155289479,FDPS
chr1,155290687,155300903,RUSC1
chr1,155305059,155532484,ASH1L
chr1,155579996,155582107,MSTO1
chr1,155629237,155640882,YY1AP1
chr1,155657751,155659128,DAP3
chr1,155719508,155829191,GON4L
chr1,155829300,155854990,SYT11
chr1,155867599,155881195,RIT1
chr1,155882834,155904188,KIAA0907
chr1,155911480,155912625,RXFP4
chr1,155916645,155947951,ARHGEF2
chr1,155978839,155990750,SSR2
chr1,156005092,156023585,UBQLN4
chr1,156024543,156028301,LAMTOR2
chr1,156030951,156040295,RAB25
chr1,156041804,156051789,MEX3A
chr1,156052364,156104278,LMNA
chr1,156117157,156131289,SEMA4A
chr1,156163880,156182587,SLC25A44
chr1,156182773,156213123,PMF1-BGLAP
chr1,156182784,156209831,PMF1
chr1,156211753,156213112,BGLAP
chr1,156213206,156217867,PAQR6
chr1,156219015,156252616,SMG5
chr1,156252726,156262234,TMEM79
chr1,156259880,156263172,C1orf85
chr1,156268415,156269428,VHLL
chr1,156278759,156308256,CCT3
chr1,156307105,156316786,TSACC
chr1,156339003,156341670,RHBG
chr1,156374044,156399215,C1orf61
chr1,156433519,156470620,MEF2D
chr1,156495197,156542332,IQGAP3
chr1,156551157,156556562,TTC24
chr1,156561554,156563923,APOA1BP
chr1,156564279,156571275,GPATCH4
chr1,156589086,156595517,HAPLN2
chr1,156611182,156616936,BCAN
chr1,156638555,156647189,NES
chr1,156669398,156675393,CRABP2
chr1,156691683,156698227,ISG20L2
chr1,156698234,156706741,RRNAD1
chr1,156707095,156708019,MRPL24
chr1,156711899,156721536,HDGF
chr1,156720402,156761584,PRCC
chr1,156776035,156786626,SH2D2A
chr1,156785432,156843682,NTRK1
chr1,156809855,156828810,INSRR
chr1,156863490,156876512,PEAR1
chr1,156890442,156902886,LRRC71
chr1,156904632,157015162,ARHGEF11
chr1,157061836,157069600,ETV3L
chr1,157090983,157108159,ETV3
chr1,157483167,157485863,FCRL5
chr1,157543539,157567870,FCRL4
chr1,157646271,157670520,FCRL3
chr1,157715523,157740100,FCRL2
chr1,157764193,157771757,FCRL1
chr1,157800704,157811588,CD5L
chr1,157963063,158065841,KIRREL
chr1,158149737,158154686,CD1D
chr1,158223927,158228059,CD1A
chr1,158259576,158263420,CD1C
chr1,158297741,158300815,CD1B
chr1,158323540,158326738,CD1E
chr1,158368312,158369256,OR10T2
chr1,158389718,158390656,OR10K2
chr1,158435272,158436344,OR10K1
chr1,158449668,158450675,OR10R2
chr1,158516918,158517895,OR6Y1
chr1,158532441,158533394,OR6P1
chr1,158548709,158549689,OR10X1
chr1,158576229,158577170,OR10Z1
chr1,158580278,158656488,SPTA1
chr1,158669369,158670486,OR6K2
chr1,158686958,158687905,OR6K3
chr1,158724510,158725681,OR6K6
chr1,158735466,158736492,OR6N1
chr1,158746472,158747425,OR6N2
chr1,158801107,158819294,MNDA
chr1,158900586,158908910,PYHIN1
chr1,158969758,158984719,IFI16
chr1,159032274,159046691,AIM2
chr1,159141399,159171802,CADM3
chr1,159174071,159176290,DARC
chr1,159259504,159278014,FCER1A
chr1,159283460,159284449,OR10J3
chr1,159409512,159410600,OR10J1
chr1,159504793,159505842,OR10J5
chr1,159557615,159558655,APCS
chr1,159682079,159684379,CRP
chr1,159750722,159752333,DUSP23
chr1,159770301,159779069,FCRL6
chr1,159796540,159807039,SLAMF8
chr1,159804264,159825137,C1orf204
chr1,159824106,159832447,VSIG8
chr1,159827690,159842843,RP11-190A12.7
chr1,159842154,159843204,CCDC19
chr1,159887897,159893507,TAGLN2
chr1,159896829,159902259,IGSF9
chr1,159921282,159923282,SLAMF9
chr1,159997462,160001783,PIGM
chr1,160007257,160040038,KCNJ10
chr1,160051360,160060353,KCNJ9
chr1,160061130,160068479,IGSF8
chr1,160085549,160106992,ATP1A2
chr1,160121360,160156767,ATP1A4
chr1,160160346,160171676,CASQ1
chr1,160175127,160185166,PEA15
chr1,160185505,160232241,DCAF8
chr1,160246602,160254936,PEX19
chr1,160259063,160313038,COPA
chr1,160313062,160328742,NCSTN
chr1,160336857,160342638,NHLH1
chr1,160370376,160398468,VANGL2
chr1,160454820,160493052,SLAMF6
chr1,160510888,160549263,CD84
chr1,160577890,160617085,SLAMF1
chr1,160648536,160681641,CD48
chr1,160709037,160718158,SLAMF7
chr1,160765896,160770017,LY9
chr1,160799950,160832645,CD244
chr1,160846329,160854960,ITLN1
chr1,160914815,160924589,ITLN2
chr1,160965001,160991138,F11R
chr1,161007421,161008097,TSTD1
chr1,161009041,161014731,USF1
chr1,161016736,161039660,ARHGAP30
chr1,161040785,161059389,PVRL4
chr1,161068151,161070088,KLHDC9
chr1,161070346,161087845,PFDN2
chr1,161087876,161090022,NIT1
chr1,161090764,161100887,DEDD
chr1,161122566,161127989,UFC1
chr1,161129240,161132158,USP21
chr1,161136200,161141008,PPOX
chr1,161141100,161147275,B4GALT3
chr1,161159538,161168846,ADAMTS4
chr1,161166894,161176383,NDUFS2
chr1,161185024,161189038,FCER1G
chr1,161192082,161193403,APOA2
chr1,161195793,161200397,TOMM40L
chr1,161199456,161207891,NR1I3
chr1,161228517,161255240,PCP4L1
chr1,161274525,161279744,MPZ
chr1,161284047,161332984,SDHC
chr1,161334521,161337664,C1orf192
chr1,161475220,161488348,FCGR2A
chr1,161494036,161496681,HSPA6
chr1,161511549,161519818,FCGR3A
chr1,161632937,161647812,FCGR2B
chr1,161592986,161601753,FCGR3B
chr1,161676762,161684138,FCRLA
chr1,161691353,161697933,FCRLB
chr1,161719548,161727028,DUSP12
chr1,161736084,161933860,ATF6
